paper_id,title,Forum,mean_sentiment,min_sentiment,sentiment_std,mean_positive_ratio,mean_negative_ratio,mean_politeness,mean_toxicity,mean_constructiveness,num_reviews,mean_review_length,final_decision_text,decision,mean_score,score_std,score_count,mean_confidence,confidence_std,confidence_count,year,decision_label
757,Neural Program Search: Solving Data Processing Tasks from Description and Examples,B1KJJf-R-,0.5238587568356988,0.1651967078661569,0.3155691581226481,0.08930084459320582,0.04913174730297459,0.6453081500329598,0.04313795828394368,0.2579338319038363,3.0,328.3333333333333,Invite to Workshop Track,0,5.333333333333333,1.5275252316519465,3.0,4.0,0.0,3.0,2018,reject
758,End-to-End Abnormality Detection in Medical Imaging,rk1FQA0pW,0.8097970749213076,0.7807947964611781,0.02794282020724084,0.12147388380931258,0.024393248083818046,0.7544513171246056,0.03851405312105521,0.5984204984917848,3.0,501.3333333333333,Reject,0,5.0,1.0,3.0,3.6666666666666665,0.5773502691896258,3.0,2018,reject
759,Transformation Autoregressive Networks,r1RF3ExCb,0.5083355304860592,0.03348456152901546,0.41244391320019697,0.07440599838603233,0.026717822007524927,0.6423906028413736,0.01821493624772313,0.18228205767472785,3.0,174.66666666666666,Reject,0,6.0,1.7320508075688772,3.0,3.0,1.0,3.0,2018,reject
760,Countering Adversarial Images using Input Transformations,SyJ7ClWCb,-0.30595528465226157,-0.7767396795565134,0.732419069627712,0.0728868405008921,0.10832319714088641,0.7063868034107234,0.050162899628308256,0.2173750143332187,3.0,334.3333333333333,Accept (Poster),1,6.333333333333333,2.081665999466133,3.0,3.3333333333333335,0.5773502691896257,3.0,2018,accept
761,Generalization of Learning using Reservoir Computing,HyFaiGbCW,0.4007600252559256,-0.4082251811290816,0.7006070527121564,0.07771961501618224,0.04168405256636168,0.7290753227998398,0.043090251360347116,0.36381770059442964,3.0,432.3333333333333,Reject,0,4.0,0.0,3.0,4.0,1.0,3.0,2018,reject
762,Fraternal Dropout,SJyVzQ-C-,0.5630232649469745,0.21951485318134545,0.29777303948142986,0.07716354198471474,0.042038756304748646,0.767205248092144,0.0958105818001936,0.4708500288113699,3.0,286.6666666666667,Accept (Poster),1,5.333333333333333,0.5773502691896257,3.0,3.3333333333333335,0.5773502691896258,3.0,2018,accept
763,MGAN: Training Generative Adversarial Nets with Multiple Generators,rkmu5b0a-,0.49651807433528994,0.10284350266467429,0.34472242545358406,0.08368649288538484,0.05191996556844203,0.7186644484032367,0.10603248449508838,0.7051123613829094,3.0,380.3333333333333,Accept (Poster),1,6.0,1.0,3.0,4.0,1.0,3.0,2018,accept
764,Exploring Sentence Vectors Through Automatic Summarization,S1347ot3b,0.2193269135433278,-0.7594474913821718,0.8476947134439352,0.07500723141920647,0.06533782254919446,0.7067700940394421,0.06837372963504824,0.11043198591644661,3.0,290.3333333333333,Reject,0,2.3333333333333335,0.5773502691896257,3.0,5.0,0.0,3.0,2018,reject
765,Noise-Based Regularizers for Recurrent Neural Networks,ryk77mbRZ,0.13817268829589346,-0.7139792757620936,0.7614004111659444,0.05452900469304963,0.049029331393376334,0.6941523668441837,0.048685078460359354,0.46212055985068207,3.0,336.3333333333333,Reject,0,3.3333333333333335,1.5275252316519468,3.0,4.0,1.0,3.0,2018,reject
766,Generative Models of Visually Grounded Imagination,HkCsm6lRb,0.7308488457918534,0.671843868371974,0.05995025467250467,0.08251526556982945,0.032841522049432796,0.7146751933988661,0.0500682393008289,0.1959139804592955,3.0,248.66666666666666,Accept (Poster),1,7.0,0.0,3.0,3.3333333333333335,0.5773502691896258,3.0,2018,accept
767,Unsupervised Hierarchical Video Prediction,rkmtTJZCb,0.2625569815912228,-0.14605365163789252,0.5188624793051367,0.07580602586330108,0.04269347472600767,0.7287004156621218,0.04467583530287433,0.32616129079295614,3.0,329.3333333333333,Reject,0,4.0,0.0,3.0,4.0,0.0,3.0,2018,reject
768,Sparse-Complementary Convolution for Efficient Model Utilization on CNNs,HkeJVllRW,0.7498967265159441,0.7068608281931453,0.03861742594755244,0.08861223195859479,0.036200289761901434,0.69946202433752,0.027372677906198514,0.3274824866450006,3.0,425.3333333333333,Reject,0,5.333333333333333,0.5773502691896257,3.0,4.333333333333333,0.5773502691896257,3.0,2018,reject
769,An empirical study on evaluation metrics of generative adversarial networks,Sy1f0e-R-,0.4512768354563499,-0.5491555198723982,0.6693944039026405,0.09722837025655821,0.03404519591151261,0.7575715698717957,0.05151395736985172,0.42325416785048936,4.0,211.75,Reject,0,6.25,1.5000000000000002,4.0,3.75,0.9574271077563381,4.0,2018,reject
770,Soft Value Iteration Networks for Planetary Rover Path Planning,Sktm4zWRb,0.7189696532217349,0.5733727831398717,0.12615319864162303,0.0746255070102052,0.03319102026975244,0.7226929065384714,0.05316577487525951,0.3900784151343015,3.0,627.3333333333334,Reject,0,3.3333333333333335,0.5773502691896257,3.0,4.0,1.0,3.0,2018,reject
771,Discovering Order in Unordered Datasets: Generative Markov Networks,rJ695PxRW,0.7733244669180697,0.7512593683105296,0.0191196392967345,0.07232058191991757,0.03359231515668815,0.746095136437468,0.04881204103054875,0.4903240022753999,3.0,817.0,Reject,0,4.0,0.0,3.0,4.0,0.0,3.0,2018,reject
772,Efficiently applying attention to sequential data with the Recurrent Discounted Attention unit,BJ78bJZCZ,0.6809079970002533,0.6272733256114583,0.08577009404988961,0.10037987795976759,0.05855197804443665,0.761880437758931,0.05494730080873552,0.6039088775868545,3.0,196.66666666666666,Reject,0,4.333333333333333,1.5275252316519465,3.0,4.333333333333333,0.5773502691896257,3.0,2018,reject
773,Beyond Word Importance:  Contextual Decomposition to Extract Interactions from LSTMs,rkRwGg-0Z,0.7574968704998656,0.715285568066679,0.05563604099647239,0.0731416383845287,0.015135330405355982,0.715167710253977,0.12919481570757005,0.3329451137884873,3.0,359.0,Accept (Oral),1,7.0,0.0,3.0,3.0,1.0,3.0,2018,accept
774,Multi-View Data Generation Without View Supervision,ryRh0bb0Z,0.6917472816593749,0.5751177473422765,0.10326373235175156,0.06893492743483072,0.028589821743919802,0.7209214635330247,0.05471543200811128,0.399342118035333,3.0,466.0,Accept (Poster),1,6.333333333333333,1.1547005383792515,3.0,4.0,1.0,3.0,2018,accept
775,Multi-level Residual Networks from Dynamical Systems View,SyJS-OgR-,0.7859628796327532,0.7597650337745281,0.025507498591893843,0.10587883801645033,0.017852706065072346,0.7491837124261377,0.0430758279317686,0.569876483405623,3.0,289.3333333333333,Accept (Poster),1,7.0,0.0,3.0,3.6666666666666665,0.5773502691896258,3.0,2018,accept
776,Deep Learning for Physical Processes: Incorporating Prior Scientific Knowledge,By4HsfWAZ,0.7210117244848165,0.6492971686376563,0.06423312995496293,0.07888582670981768,0.03366673538176663,0.726671688451208,0.04843564219513572,0.33576918725676536,3.0,250.33333333333334,Accept (Poster),1,6.666666666666667,0.5773502691896257,3.0,2.6666666666666665,0.5773502691896258,3.0,2018,accept
777,Natural Language Inference over Interaction Space,r1dHXnH6-,0.7742428192139426,0.7017999490290311,0.06565130388580029,0.08742856425444641,0.028796594703485275,0.7687159382168612,0.034078643660604986,0.5454794609713747,3.0,392.6666666666667,Accept (Poster),1,5.666666666666667,0.5773502691896257,3.0,4.333333333333333,0.5773502691896257,3.0,2018,accept
778,Wasserstein Auto-Encoders,HkL7n1-0b,0.7432083386910465,0.6905215638191877,0.06874007692846135,0.10462521987816105,0.04779098884308968,0.7415608999073577,0.022909513455731945,0.3346633694128058,3.0,240.0,Accept (Oral),1,8.0,0.0,3.0,3.3333333333333335,0.5773502691896258,3.0,2018,accept
779,Make SVM great again with Siamese kernel for  few-shot learning,B1EVwkqTW,0.5172806389956431,0.1124911565756207,0.3506361350314168,0.06862153170827803,0.04795650867329302,0.7788139833189115,0.05512494160698847,0.18744880005610834,3.0,421.3333333333333,Reject,0,4.0,1.0,3.0,4.333333333333333,0.5773502691896257,3.0,2018,reject
780,What is image captioning made of?,HJNGGmZ0Z,0.3311915478672227,-0.33741461047995297,0.5869839947413921,0.08168730887015614,0.06036675467927699,0.7409146093503688,0.03552592344105259,0.26379295533858266,3.0,299.6666666666667,Reject,0,4.0,0.0,3.0,4.666666666666667,0.5773502691896257,3.0,2018,reject
781,The Context-Aware Learner,BJRxfZbAW,0.34506989851361203,-0.49922579954316654,0.7311927846632733,0.07156139923424991,0.03991196194454113,0.739805913238054,0.052105812739296896,0.6032173997529519,3.0,297.6666666666667,Reject,0,4.666666666666667,1.1547005383792517,3.0,4.0,1.0,3.0,2018,reject
782,Extending the Framework of Equilibrium Propagation to General Dynamics,SJTB5GZCb,0.3586843227856686,-0.4318463663360324,0.6856363469298242,0.10785637904400751,0.0647055545901921,0.7380560760170319,0.0359601613379993,0.5880039115820764,3.0,452.0,Invite to Workshop Track,0,4.333333333333333,1.5275252316519468,3.0,3.3333333333333335,1.1547005383792517,3.0,2018,reject
783,Towards Building Affect sensitive Word Distributions,By5SY2gA-,0.5658174068776681,0.06790474860495763,0.43159155473196975,0.08458948207025861,0.027002309965081923,0.7563778911908607,0.11248077968561515,0.48834074810059636,3.0,258.3333333333333,Reject,0,4.666666666666667,1.1547005383792517,3.0,4.0,1.0,3.0,2018,reject
784,Simple Nearest Neighbor Policy Method for Continuous Control Tasks,ByL48G-AW,0.30805088456886737,-0.6953427043148797,0.8697106345178816,0.07802485693179896,0.05035137461173559,0.6881550485254899,0.07164312605131766,0.3338335826845334,3.0,274.6666666666667,Reject,0,3.6666666666666665,0.5773502691896258,3.0,4.666666666666667,0.5773502691896257,3.0,2018,reject
785,Unleashing the Potential of CNNs for Interpretable Few-Shot Learning,BJ_QxP1AZ,0.6528420376395881,0.49355708922814806,0.13798304069640546,0.05851763556001715,0.02731374695353897,0.6506384765719072,0.12429326057746809,0.11355313867659549,3.0,372.6666666666667,Reject,0,5.333333333333333,1.5275252316519468,3.0,4.333333333333333,0.5773502691896257,3.0,2018,reject
786,AirNet: a machine learning dataset for air quality forecasting,SkymMAxAb,0.5461496575199821,0.2514,0.2597627926821148,0.0752039965688322,0.05606561058904278,0.6596945531567452,0.046322339463117396,0.25602278702892206,3.0,262.3333333333333,Reject,0,4.333333333333333,0.5773502691896258,3.0,4.0,0.0,3.0,2018,reject
787,Stochastic Hyperparameter Optimization through Hypernetworks,SJIA6ZWC-,0.756321079738143,0.7450584510455981,0.012275574759396187,0.08999581723791637,0.029971284498544432,0.7036628050139763,0.04204022037088085,0.2509611510385665,3.0,466.0,Reject,0,6.0,0.0,3.0,2.6666666666666665,1.5275252316519468,3.0,2018,reject
788,Orthogonal Recurrent Neural Networks with Scaled Cayley Transform,HyEi7bWR-,0.7791909634664161,0.7067750177818992,0.06296013490967846,0.10415045045965653,0.026363315631047157,0.7234715129644841,0.05136896090157558,0.1874050762219079,3.0,269.3333333333333,Reject,0,6.0,1.0,3.0,3.3333333333333335,0.5773502691896257,3.0,2018,reject
789,Learning Sparse Neural Networks through L_0 Regularization,H1Y8hhg0b,0.7926013259401014,0.777425650895602,0.020518601131795662,0.12241924282083234,0.03550464257756417,0.6915327600031936,0.06534625939765935,0.27239209660662617,3.0,367.3333333333333,Accept (Poster),1,6.333333333333333,0.5773502691896257,3.0,3.3333333333333335,0.5773502691896258,3.0,2018,accept
790, Explicit Induction Bias for Transfer Learning with Convolutional Networks,rye7IMbAZ,0.7465821839286568,0.6326726261457671,0.09871024932808121,0.08438683735055548,0.02637406681274747,0.7166435863297923,0.04265655633721601,0.48807581141909506,3.0,348.0,Reject,0,6.333333333333333,0.5773502691896257,3.0,4.333333333333333,0.5773502691896257,3.0,2018,reject
791,Loss-aware Weight Quantization of Deep Networks,BkrSv0lA-,0.6083928226014992,0.44644539813511025,0.14118193985502203,0.07984225776984684,0.027263662821574997,0.6709451935734584,0.0850039300660676,0.2644958757884522,3.0,162.66666666666666,Accept (Poster),1,6.666666666666667,1.1547005383792517,3.0,3.6666666666666665,0.5773502691896258,3.0,2018,accept
792,Clipping Free Attacks Against Neural Networks,rJqfKPJ0Z,-0.1405431417526202,-0.7003294252578606,0.5044194037707679,0.04252737068965517,0.050551508620689654,0.7174019893713895,0.033899066091954026,0.2953293669603596,3.0,147.66666666666666,Reject,0,4.0,1.0,3.0,2.6666666666666665,0.5773502691896258,3.0,2018,reject
793,AUTOMATED DESIGN USING NEURAL NETWORKS AND GRADIENT DESCENT,ByaQIGg0-,0.7898781895820908,0.7459783518594938,0.038588790421083145,0.10956804376532729,0.039097123909857354,0.7878907988326581,0.06733278433193543,0.4437708344981262,3.0,392.6666666666667,Invite to Workshop Track,0,5.333333333333333,1.5275252316519465,3.0,4.333333333333333,0.5773502691896258,3.0,2018,reject
794,Novelty Detection with GAN,Hy7EPh10W,0.7790391497480957,0.7694429859447002,0.008530335593151124,0.10235167719419687,0.05624428380018931,0.7202106545859072,0.06663808632312569,0.43828070439059896,3.0,437.6666666666667,Reject,0,5.0,1.0,3.0,4.0,0.0,3.0,2018,reject
795,"Don't Decay the Learning Rate, Increase the Batch Size",B1Yy1BxCZ,0.7680145438787253,0.709083548228475,0.05906985727522301,0.08696676518616564,0.027390421394909093,0.6504271517621111,0.028274166265782802,0.16494379893955177,3.0,512.0,Accept (Poster),1,6.333333333333333,0.5773502691896257,3.0,4.0,0.0,3.0,2018,accept
796,The (Un)reliability of saliency methods,r1Oen--RW,0.5544891970808151,0.1964751179441993,0.3155171591091891,0.07014648073129297,0.03627107340848407,0.7265510610894532,0.06517615779277995,0.561455716970717,3.0,327.3333333333333,Reject,0,4.333333333333333,0.5773502691896257,3.0,3.6666666666666665,0.5773502691896258,3.0,2018,reject
797,Large Margin Neural Language Models,HyN-ZvlC-,0.698146845360585,0.609839299225326,0.08556961502686339,0.07082321472565374,0.026847952961672472,0.7403101411760532,0.026570968834688347,0.2115194587592577,3.0,387.3333333333333,Reject,0,5.666666666666667,1.1547005383792515,3.0,4.666666666666667,0.5773502691896257,3.0,2018,reject
798,Neumann Optimizer: A Practical Optimization Algorithm for Deep Neural Networks,rkLyJl-0-,0.7902805577524447,0.7838905443254682,0.010066850252432825,0.11105966786041194,0.026426533062807307,0.7925632370921253,0.07269472882016066,0.5575477775640202,3.0,269.6666666666667,Accept (Poster),1,6.0,0.0,3.0,3.3333333333333335,0.5773502691896257,3.0,2018,accept
799,Three factors influencing minima in SGD,rJma2bZCW,0.673547326470703,0.5182210680082799,0.1345501684768469,0.054084059135321765,0.030045323214416417,0.7169670745700608,0.04708161724143472,0.37755504029109416,3.0,502.6666666666667,Reject,0,4.666666666666667,1.5275252316519465,3.0,4.0,0.0,3.0,2018,reject
800,Learning Approximate Inference Networks for Structured Prediction,H1WgVz-AZ,0.7182577687162163,0.6477861164381511,0.07667732639275475,0.08794085252953143,0.0447662973439677,0.7547029582041759,0.03960350376948898,0.40090560287924815,3.0,452.3333333333333,Accept (Poster),1,7.0,2.0,3.0,4.0,1.0,3.0,2018,accept
801,Beyond Finite Layer Neural Networks: Bridging Deep Architectures and Numerical Differential Equations,ryZ283gAZ,0.769224801294971,0.5806348050419649,0.12641112233869797,0.12466630452255484,0.03990688043355547,0.7513705060964179,0.0475040147609606,0.2736045170239312,4.0,236.75,Invite to Workshop Track,0,5.75,0.9574271077563381,4.0,2.25,1.5,4.0,2018,reject
802,Anytime Neural Network: a Versatile Trade-off Between Computation and Accuracy,SJa1Nk10b,0.31678607305484785,-0.5244915066891682,0.7285707221291123,0.07547367195170353,0.05341173361743018,0.7585271342096651,0.02843797218914722,0.33409647100075635,3.0,290.6666666666667,Reject,0,5.666666666666667,1.1547005383792515,3.0,3.0,1.0,3.0,2018,reject
803,Stabilizing Gradients for Deep Neural Networks via Efficient SVD Parameterization,SyL9u-WA-,-0.24357668734518823,-0.7952894793467327,0.9069705005225048,0.0627587256374364,0.08321648938018872,0.7384730361782754,0.09969945720882438,0.5937965925579083,3.0,162.33333333333334,Reject,0,5.666666666666667,1.1547005383792517,3.0,3.6666666666666665,0.5773502691896258,3.0,2018,reject
804,IVE-GAN: Invariant Encoding Generative Adversarial Networks,ry0WOxbRZ,0.286416486691415,-0.6760867285279483,0.8344775452685879,0.07750617605334353,0.03722008615107016,0.6380131282511208,0.025326593956622536,0.284283933153742,3.0,511.3333333333333,Reject,0,4.666666666666667,0.5773502691896257,3.0,4.333333333333333,0.5773502691896257,3.0,2018,reject
805,When is a Convolutional Filter Easy to Learn?,SkA-IE06W,0.8350724927451468,0.7976950224105397,0.03920350251790285,0.10301894512005938,0.015276598472840922,0.7230580560290628,0.070455351332578,0.21756098399993293,3.0,380.0,Accept (Poster),1,7.666666666666667,1.5275252316519468,3.0,3.3333333333333335,0.5773502691896258,3.0,2018,accept
806,An information-theoretic analysis of deep latent-variable models,H1rRWl-Cb,0.25154186103582743,-0.39086040497418967,0.5943117254101594,0.06705117214595477,0.0412530207360148,0.7733401079682639,0.03812784880268569,0.38028120231339074,3.0,526.0,Reject,0,5.666666666666667,1.1547005383792517,3.0,4.666666666666667,0.5773502691896258,3.0,2018,reject
807,"Fast and Accurate Text Classification: Skimming, Rereading and Early Stopping",ryZ8sz-Ab,0.6532457478281347,0.5606607330258829,0.11945084665182616,0.08356187498860713,0.04036452790542366,0.7298274077745055,0.04152283144244354,0.3900983101273281,3.0,380.3333333333333,Invite to Workshop Track,0,5.666666666666667,1.1547005383792515,3.0,3.6666666666666665,0.5773502691896258,3.0,2018,reject
808,Learning Dynamic State Abstractions for Model-Based Reinforcement Learning,HJw8fAgA-,0.8075383673441777,0.7661643912208855,0.03836779145296776,0.11294026033044437,0.027350942967507383,0.7726070062352117,0.04029333160212506,0.3085183440062316,3.0,351.3333333333333,Reject,0,6.333333333333333,1.5275252316519465,3.0,4.0,0.0,3.0,2018,reject
809,Unsupervised Learning of Entailment-Vector Word Embeddings,S1Q79heRW,0.7774300983789407,0.7478535635808337,0.05082054525446748,0.0909604406589621,0.028204647532234645,0.7966825221939539,0.22155752659531766,0.5052516288092563,3.0,306.6666666666667,Reject,0,4.333333333333333,2.309401076758503,3.0,4.333333333333333,1.1547005383792517,3.0,2018,reject
810,Character Level Based Detection of DGA Domain Names,BJLmN8xRW,0.23588690848582905,-0.7594424431130413,0.8623697740924324,0.06632620793382214,0.05592960215193717,0.7471151557641761,0.07134980548686133,0.3599297733756582,3.0,391.6666666666667,Reject,0,5.333333333333333,1.5275252316519468,3.0,3.6666666666666665,0.5773502691896258,3.0,2018,reject
811,Exploring Asymmetric Encoder-Decoder Structure for Context-based Sentence Representation Learning,Bk7wvW-C-,0.7996707341557507,0.7808147735810516,0.02743913475639504,0.11019768399939524,0.03553943024336656,0.7965884165371412,0.051743179924103884,0.5434096876287389,3.0,860.3333333333334,Reject,0,5.333333333333333,2.081665999466133,3.0,4.333333333333333,0.5773502691896257,3.0,2018,reject
812,Gaussian Process Neurons,By-IifZRW,0.066247032665946,-0.5824796277872677,0.666117916967013,0.03726862545696649,0.02482700471530556,0.727196912909549,0.06354498417744002,0.30220645896047366,3.0,423.6666666666667,Reject,0,5.333333333333333,1.5275252316519465,3.0,3.6666666666666665,1.5275252316519468,3.0,2018,reject
813,Finding ReMO (Related Memory Object): A Simple neural architecture for Text based Reasoning,ByquB-WC-,0.7128656696356979,0.6290532363317767,0.07266867516387124,0.08203678976682686,0.03933900627370238,0.7503645974863883,0.03693900087976747,0.6180748804447441,3.0,298.3333333333333,Reject,0,4.0,0.0,3.0,4.0,0.0,3.0,2018,reject
815,Tree-to-tree Neural Networks for Program Translation,rkxY-sl0W,0.30212666390840276,-0.6329206515691655,0.8097855490277672,0.0549508730889905,0.035789377594569995,0.6968794286543515,0.03673224796905139,0.2670718694408409,3.0,521.3333333333334,Invite to Workshop Track,0,4.666666666666667,1.1547005383792515,3.0,3.6666666666666665,0.5773502691896258,3.0,2018,reject
816,Can Deep Reinforcement Learning solve Erdos-Selfridge-Spencer Games?,HkCnm-bAb,0.7485487492221478,0.6310017834972025,0.1037504989707251,0.09078905668529365,0.03595322416659689,0.7074159569523374,0.06783321897612055,0.28864520695299484,3.0,652.3333333333334,Invite to Workshop Track,0,5.666666666666667,0.5773502691896257,3.0,3.0,0.0,3.0,2018,reject
817,Variance-based Gradient Compression for Efficient Distributed Deep Learning,rkEfPeZRb,0.17765701195504946,-0.510822164324498,0.6684421489992408,0.0824443677943678,0.04723048048048047,0.7569976464701611,0.05086817586817587,0.2592043787488722,3.0,285.0,Invite to Workshop Track,0,5.666666666666667,1.5275252316519465,3.0,4.0,0.0,3.0,2018,reject
818,Self-ensembling for visual domain adaptation,rkpoTaxA-,0.7800339880357736,0.741862130841886,0.04172184586315948,0.09596188215077102,0.032674802152579924,0.7628858862674911,0.04174580563469452,0.20053249771411155,3.0,311.0,Accept (Poster),1,7.0,0.0,3.0,4.0,1.0,3.0,2018,accept
819,Boosting Dilated Convolutional Networks with Mixed Tensor Decompositions,S1JHhv6TW,0.8229076588307794,0.7835307822631228,0.036079593246440764,0.12717559906980666,0.013023075123134204,0.7079161730996634,0.05865550708914285,0.3363232700310102,3.0,308.6666666666667,Accept (Oral),1,8.0,1.0,3.0,3.6666666666666665,0.5773502691896258,3.0,2018,accept
820,Automatically Inferring Data Quality for Spatiotemporal Forecasting,ByJIWUnpW,0.38039032624114183,-0.2190309999329895,0.5249730864422815,0.0597598899747987,0.03471591501804483,0.7706351213498112,0.0448059448439773,0.34671722668487703,3.0,411.6666666666667,Accept (Poster),1,6.666666666666667,1.1547005383792517,3.0,3.6666666666666665,0.5773502691896257,3.0,2018,accept
821,Learning To Generate Reviews and Discovering Sentiment,SJ71VXZAZ,0.3566502079416225,-0.30016771569577066,0.5821817006288648,0.06603641415689904,0.042521051106716806,0.7719425864132904,0.04171179519115307,0.6276765326071949,3.0,285.6666666666667,Reject,0,3.3333333333333335,1.1547005383792515,3.0,4.333333333333333,1.1547005383792517,3.0,2018,reject
822,The Principle of Logit Separation,r1BRfhiab,-0.19583754421285682,-0.7353896196561309,0.7214370598084335,0.07295881682552839,0.08050765471750242,0.7489336000965364,0.05752549845742966,0.6069038104424628,3.0,309.6666666666667,Reject,0,4.333333333333333,1.5275252316519468,3.0,3.6666666666666665,0.5773502691896257,3.0,2018,reject
823,Still not systematic after all these years: On the compositional skills of sequence-to-sequence recurrent networks,H18WqugAb,0.7676215197758203,0.6835067347752509,0.0732794351027682,0.08828195920988141,0.020319263226808694,0.6786703973069868,0.04543696176795381,0.24343665090972477,3.0,323.6666666666667,Invite to Workshop Track,0,6.333333333333333,0.5773502691896257,3.0,4.0,1.0,3.0,2018,reject
824,Learning Less-Overlapping Representations,r1kjEuHpZ,0.7842058033917466,0.7641664293995883,0.024574083614306578,0.0844398806953353,0.026508485813696414,0.6748057449548909,0.06686850523536225,0.2596526261216054,3.0,516.0,Reject,0,4.0,1.0,3.0,4.333333333333333,0.5773502691896257,3.0,2018,reject
825,Learning Differentially Private Recurrent Language Models,BJ0hF1Z0b,0.8335769809027006,0.807081029999151,0.023089715592959432,0.13645208422862054,0.02347489488274897,0.6701626304179603,0.04213116273582918,0.10723799126637557,3.0,193.0,Accept (Poster),1,7.333333333333333,0.5773502691896258,3.0,3.3333333333333335,1.1547005383792515,3.0,2018,accept
826,Style Memory: Making a Classifier Network Generative,Hyp-JJJRW,0.24939955713061543,-0.5712357585977101,0.7106956506879321,0.06220002520431415,0.052415697219946204,0.7515503282752433,0.030114558541055898,0.3201348270640876,3.0,241.33333333333334,Reject,0,3.3333333333333335,0.5773502691896258,3.0,4.333333333333333,1.1547005383792517,3.0,2018,reject
827,Bayesian Uncertainty Estimation for Batch Normalized Deep Networks,BJlrSmbAZ,0.24317835935386864,-0.7474087122813843,0.8580229636637783,0.06219813769568781,0.05514595767602448,0.7468354165479848,0.055834402159569196,0.45581719740757115,3.0,418.3333333333333,Reject,0,5.333333333333333,0.5773502691896257,3.0,3.6666666666666665,0.5773502691896257,3.0,2018,reject
828,Auto-Encoding Sequential Monte Carlo,BJ8c3f-0b,0.7115481147465145,0.526821051299979,0.16027692993800274,0.09281225648533688,0.050782290680788045,0.788337589238938,0.04826435319454981,0.569529619370512,3.0,524.3333333333334,Accept (Poster),1,5.666666666666667,2.309401076758503,3.0,3.0,1.0,3.0,2018,accept
829,Variance Regularizing Adversarial Learning,rkeZRGbRW,0.735865057718705,0.6842816559062389,0.04813702641983922,0.08578088248251985,0.033653711910352296,0.7328398872075049,0.08972728442861856,0.350552813199872,3.0,343.3333333333333,Reject,0,5.0,1.0,3.0,3.6666666666666665,0.5773502691896258,3.0,2018,reject
830,Dynamic Integration of Background Knowledge in Neural NLU Systems,B1twdMCab,0.6503033910337334,0.2824242083140457,0.3191098661335559,0.10946031120961215,0.0374627840977023,0.8192536498543346,0.06512369964004606,0.6365754544557625,3.0,428.3333333333333,Reject,0,5.333333333333333,0.5773502691896257,3.0,3.6666666666666665,0.5773502691896258,3.0,2018,reject
831,TRUNCATED HORIZON POLICY SEARCH: COMBINING REINFORCEMENT LEARNING & IMITATION LEARNING,ryUlhzWCZ,0.8050408654918132,0.7802993340645847,0.02680056986346107,0.10232454933858577,0.035973769504802196,0.7462085831298735,0.05795743450012262,0.30859588177722724,3.0,723.6666666666666,Accept (Poster),1,5.333333333333333,2.0816659994661326,3.0,4.0,1.0,3.0,2018,accept
832,Emergence of Linguistic Communication from  Referential Games with Symbolic and Pixel Input,HJGv1Z-AW,0.7393220835981085,0.6920657117382649,0.04370347240023337,0.0629104033126381,0.029926244225002004,0.7664908216382096,0.05914000784878807,0.4749392056653061,3.0,730.0,Accept (Oral),1,7.0,2.0,3.0,4.333333333333333,0.5773502691896257,3.0,2018,accept
833,YellowFin and the Art of Momentum Tuning,SyrGJYlRZ,0.4883996524270855,0.3239437824143665,0.22285455215291097,0.06147909496227683,0.02933902796720782,0.7917106000151172,0.06453490793066528,0.4395074477357583,3.0,274.0,Reject,0,4.666666666666667,1.1547005383792515,3.0,3.0,2.0,3.0,2018,reject
834,Adversarially Regularized Autoencoders,BkM3ibZRW,0.7678592114991855,0.6444372307883701,0.08694847295947618,0.12242540498761564,0.0495953303573949,0.7532481443597182,0.04047194448771794,0.3306254304937383,4.0,472.75,Invite to Workshop Track,0,5.75,2.5,4.0,3.5,0.5773502691896257,4.0,2018,reject
835,Network Signatures from Image Representation of Adjacency Matrices: Deep/Transfer Learning for Subgraph Classification,HymYLebCb,0.6081681563220016,0.2266067420049194,0.3306788694766157,0.08371235237467382,0.023627560350013867,0.7406494114973965,0.04090504907134889,0.4971572449642625,3.0,211.0,Reject,0,5.0,1.7320508075688772,3.0,3.0,0.0,3.0,2018,reject
836,On the insufficiency of existing momentum schemes for Stochastic Optimization,rJTutzbA-,0.6542538015391125,0.5754704016327877,0.11023590710632186,0.09133042733823216,0.03172920976908991,0.7667101753767159,0.05992088971328466,0.07974924012158055,3.0,175.66666666666666,Accept (Oral),1,7.333333333333333,0.5773502691896257,3.0,4.0,1.0,3.0,2018,accept
837,Ask the Right Questions: Active Question Reformulation with Reinforcement Learning,S1CChZ-CZ,0.8228590284549201,0.8030278764698157,0.01908148244791813,0.13044518272136674,0.024102010273171562,0.7195351838790853,0.07292868803598306,0.30263167830345783,3.0,266.0,Accept (Oral),1,7.0,1.0,3.0,4.0,1.0,3.0,2018,accept
838,"LSD-Net: Look, Step and Detect for Joint Navigation and Multi-View Recognition with Deep Reinforcement Learning",S1FFLWWCZ,0.6599570320889923,0.5132768392369503,0.1394461384037125,0.07852836119228361,0.04907016240436829,0.7169193439290362,0.04775020881083542,0.2965099593762377,3.0,563.0,Reject,0,4.333333333333333,1.5275252316519465,3.0,4.0,0.0,3.0,2018,reject
